V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,label
-0.180214611,-0.00712964,1.149290064,-0.13087696,0.254389036,0.502208813,0.62640926,-0.097072459,0.404253261,0.725045017,-0.972062766,1.07646816,0.640960621,0.641320365,0.142399867,0
0.991295141,-0.400855255,0.985472766,-0.215910516,-0.015144524,-0.057482909,0.419189643,-0.198931907,0.746544937,0.498121481,-0.666292286,1.858986914,1.183266421,0.505920753,-0.64522682,0
-0.163454619,-0.808236141,0.459028388,0.608147938,-1.277335592,2.948937957,2.808955361,-0.56881436,0.334569594,0.504792926,-0.521316143,0.576710105,-0.743603412,0.535281499,-0.983814122,0
-0.209898451,-0.082173928,1.405646119,-0.26844173,0.213894216,0.545267465,0.52836208,-0.176907933,0.388617686,0.917244465,-0.355198889,0.555963141,-0.277484625,0.82238382,3.068075949,0
0.906845112,-0.484693637,1.398199361,-0.04336943,-0.094359654,0.517495,0.213538448,-0.086267651,1.185574249,0.536899323,-0.954187352,0.59843978,-1.282558409,0.668747659,0.545672108,0
1.072187625,-0.33168148,0.515360048,-0.381671477,0.211411213,0.016575889,0.458459292,-0.190143062,0.538605802,0.485566551,-0.985443245,0.647882583,0.386153963,0.546513793,1.351773168,0
0.281973127,-0.166797799,1.058782209,0.056441381,0.309113411,0.538976903,0.644828671,-0.159040271,0.271588028,0.612323225,-0.948645472,1.115543961,0.843000104,0.676405146,0.35556585,0
-0.020577047,-0.372515405,0.97187603,-1.025300699,0.26715399,0.14476134,0.878490512,-0.198006512,0.659838305,0.134777004,-0.665983841,1.440878853,0.92616191,0.78317561,1.380784874,0
-0.253128167,-0.355593107,0.402288609,-0.995308639,2.121933167,2.093083763,0.412930648,0.060015484,0.484151108,0.530292093,-1.155631835,0.606086663,-0.288219002,0.679779173,-0.798230132,0
0.919001355,-0.416906392,0.689841525,-0.113752374,0.189508811,0.544660083,0.405788653,-0.112590442,0.588777366,0.626494848,-0.093462991,1.272746948,-0.965795169,0.959652455,-0.770766072,0
0.954305566,-0.356269053,0.677523198,-0.378380638,0.1722482,0.24605226,0.405575237,-0.138214213,0.344593993,0.531909594,0.297659845,1.639342145,0.269758896,0.664423958,0.685901841,0
0.820959121,-0.515230928,0.277663824,-0.446358483,0.379527515,0.34196114,0.655561639,-0.198966327,0.351849169,0.519838579,-1.046338562,0.935627056,0.900173901,0.925141033,1.2074908,0
0.941659398,-0.890154663,1.405924066,-0.790910003,-0.365897719,0.335082488,0.064207641,-0.12867396,0.577759643,0.830425482,-1.263773603,0.507154384,0.225576797,0.432880388,0.91037438,0
0.947152205,-0.257806498,0.572351116,0.299791228,0.218240839,-0.158537323,0.633538644,-0.206376189,0.018963999,0.970731783,-0.909969618,0.274871516,-1.269070606,1.228704638,0.322426094,0
0.093590071,-0.31319308,0.508780027,-1.209916405,1.533556965,2.331524287,0.548167963,0.005455077,0.503954758,0.489958781,-0.944296741,0.519065316,-0.20374199,0.564890075,-0.231041855,0
-0.009585935,-0.125836014,0.616502592,-0.050836797,0.008649285,0.674608911,1.107005349,-0.240739708,0.226753239,0.841929327,-0.585998418,1.075887122,1.520868623,0.712752638,2.060616529,0
-0.132403313,-0.398758811,1.831836773,-0.728478761,0.737656128,1.470803362,0.519697345,-0.000518408,0.46294093,0.403959501,0.001568644,0.477581456,-2.524425136,0.933790033,0.350349596,0
-0.0745026,-0.276589204,1.773529492,-0.361974278,0.633982563,0.411441778,1.079636792,-0.325419408,0.648321662,0.717387198,-1.449006375,0.413656977,-0.090364508,0.357645725,-0.43374331,0
-0.147020883,-0.361823508,2.971481475,0.362088115,0.311792392,0.460337962,0.480064363,-0.220749173,0.421049764,1.128695266,-0.972593731,0.5031553,0.159503881,0.302323474,0.046101365,0
0.77601956,-0.558401518,0.679093875,-0.390576278,0.354203399,1.345412803,0.297538214,-0.008312935,0.6363187,0.506874883,0.260011159,1.947928492,-0.414081476,0.887621384,0.19808789,0
-0.395634584,-0.76325657,2.266155459,0.11560015,0.428740075,0.252963938,0.609414046,-0.274598559,0.140041829,1.359270687,-0.961307383,0.146059344,-0.333324217,0.340671647,0.34343059,0
0.836815739,-0.469068647,0.656173815,-0.100322582,0.180989855,0.564010185,0.435969058,-0.119014477,0.558463684,0.611958732,-0.073853771,1.426759673,-0.67139069,0.930819162,-0.792474619,0
0.043137634,-0.209141244,0.422784257,-0.541403037,1.653077301,2.359045717,0.453511104,0.080125873,0.262135657,0.60119761,-1.043482282,0.545323599,-0.143136213,0.780647879,0.135953851,0
0.990040339,-0.365606944,0.751821151,-0.345803129,0.120331551,0.029780167,0.460699232,-0.181757975,0.463651726,0.552623828,-0.432302046,1.15225648,0.522226493,0.858865094,1.341798478,0
-0.029754333,-0.286740871,1.344476238,-0.750951881,0.242470976,0.168818843,0.62198913,-0.12563085,0.5667568,0.433869543,-0.358520882,0.60468495,-1.969181712,0.892461635,-1.434109328,0
-0.366281865,0.115363536,1.069046921,-0.176429104,0.176233025,0.360213876,0.668737256,-0.137896967,0.955971728,1.450136227,-0.709496778,0.930481138,0.0929388,0.507428324,0.265441031,0
0.909311632,-0.376884136,0.76156972,-0.102471451,0.203968451,0.498808963,0.442804347,-0.135920268,0.436909116,0.606657906,0.087830907,2.353097492,0.592003929,0.771703361,-0.948279183,0
-0.019032924,-0.306914061,1.688717475,-0.533763248,0.183247619,0.61883205,0.621033105,-0.094741534,0.362727024,0.378830917,-0.060865449,1.303869671,-0.506813653,0.706344163,-1.087014926,0
0.771866842,-0.467677988,0.513382444,-0.233816812,0.280092857,0.485258763,0.549707482,-0.143737665,0.273403484,0.611842316,0.055847663,1.58026422,0.18502574,1.133836771,0.468417245,0
-0.026620034,-0.107611912,1.301257578,-0.391255524,0.500956526,0.324915678,0.864903661,-0.24320165,0.390231313,1.110238856,-0.077468086,0.723924858,-0.219773351,0.704773896,0.490460247,0
-0.060416904,-0.251763767,0.584151903,-1.092571483,1.90297774,2.284141376,0.646567411,0.005631878,0.384774383,0.439719167,-1.10284289,0.506347094,-0.360231179,0.608625712,-0.810374928,0
1.041838307,-0.359923705,0.75500161,-0.360205321,0.083081172,-0.125419037,0.456085596,-0.199197967,0.516363268,0.56998842,-0.737502025,0.912370628,0.459989854,0.83277634,1.206064736,0
0.948651981,-0.424615122,0.609499166,-0.141512264,0.236475232,0.644878145,0.388679368,-0.100183266,0.653169229,0.634688774,-0.263246902,0.921362376,-1.434176032,1.014897232,-0.693281078,0
-0.610308083,0.316313235,1.470843149,-2.141258452,0.379816781,-0.019784257,1.373467391,-0.534046786,4.014413366,5.342059823,0.469294892,0.65971502,-0.285089318,-0.214627495,0.289290731,0
-0.217974789,-1.003932373,1.790982379,-3.868896376,0.389071898,0.374935658,0.818421518,-0.372750031,1.761658519,0.565324081,0.15863295,0.983118643,-0.881167943,0.241743157,0.114207131,0
0.993812974,-0.338048707,0.61910127,-0.351266077,0.197258085,0.125697734,0.449774157,-0.17346794,0.469173228,0.462202837,-0.47114192,1.05819222,0.763728858,0.531175425,1.56756911,0
-0.858233939,-2.328767598,3.513551624,-0.252161356,1.927177994,0.18589933,-0.240136833,0.004038462,1.955437521,0.365731875,-0.391563548,1.713899731,-0.971656912,0.200630269,-2.217934337,0
-0.093305507,-0.172688959,0.953721636,-0.742244957,0.611414772,-0.41285344,0.747016685,-0.154283067,0.084423761,0.226783791,0.099188211,0.448453515,-1.586894564,0.402189269,-0.357451475,0
-0.116567967,-0.115913123,1.29097005,-0.168148793,0.261843643,0.664570684,0.580082606,-0.079266877,0.47765728,0.85105632,-0.186643145,0.571959573,-1.953837438,0.978113119,-0.326483091,0
0.904006261,-0.098886641,0.011610395,0.123019556,0.557987531,-0.044380091,0.49076797,-0.12082213,0.50318805,-0.019038323,0.45850444,0.424524792,-1.742893381,-0.527983786,-0.270234798,1
0.246878196,0.360134597,-0.75957445,0.966299637,0.468933375,-1.190678005,-0.031352717,-0.086732772,-0.594227912,-0.612650585,0.619219512,-0.923153264,-1.712493336,-1.275714822,-0.33769428,1
-0.478926271,-0.24917546,-0.911908637,1.428511038,2.031900565,-1.660806903,-0.057419011,0.007935925,-0.896061446,-0.324366397,1.120178896,-0.679988928,-1.110549551,-1.276180732,0.297730682,1
-0.722251944,0.429822989,-0.707341902,0.637494994,-0.35005247,-0.532675036,-0.737711314,0.317570164,-0.75229834,-0.855756954,0.899939623,-0.948600246,-0.197381368,-1.043142779,-0.114374099,1
1.02352617,-0.724282956,-0.151022973,-0.287772452,0.151457428,-0.211955058,0.604503418,-0.224151978,1.167767467,0.088955424,-0.565725255,0.909071358,0.74637635,-0.107786636,0.979018741,1
-1.076428036,-2.420600834,-0.086228874,0.394659632,1.914995476,-2.092107958,-0.721729307,0.228330827,0.089152003,-0.49116411,0.478239527,-0.231627434,0.345018749,-0.672318837,-1.55397995,1
-0.82643443,0.270728921,-0.278997951,-0.0401777,-0.070177686,0.755353322,-0.616221165,-1.23419698,0.331742908,-0.281224666,0.254147338,-0.198326772,-0.066199134,-0.589450796,-1.157542658,1
-0.77501226,0.316604866,-0.541642313,0.368800543,-0.443499037,-0.21156048,-0.375332347,-0.319895135,0.033219494,-0.315139922,0.562019375,-0.930246973,-0.376163021,-0.962250062,0.273974015,1
0.394129119,0.094928171,-0.541383986,-0.294555446,0.601522564,-0.30866816,0.189228625,-0.062387855,-0.258988774,-0.35644993,0.45186137,-0.26152676,-0.035842613,-0.58721528,-1.012408606,1
-1.101985943,0.868147457,-1.13291204,1.38481959,-1.275146726,-1.680000905,-1.504297567,0.913212735,-1.8786579,-1.842582858,1.753317848,-1.704581913,0.684037235,-1.79536269,1.794321541,1
-0.212166849,0.340791681,-0.230921529,0.46490991,0.009163089,-0.31428231,-0.116161766,0.063977377,-0.626375413,-0.481227645,0.248094454,-0.806289014,-1.410112661,-0.763686697,0.52279278,1
-0.1912901,-1.086499592,0.249288258,1.078106012,0.592144705,0.721088254,1.304175128,-0.371419665,0.382353136,1.604422181,-0.281069837,-0.376861038,2.470492834,1.638721848,-0.346843838,1
-0.738796464,-0.260996422,-0.11296806,0.728159281,-0.590145143,1.100230753,-0.059905441,0.012561306,-0.710325746,-0.408724161,1.045723634,-0.886218599,-0.345762395,-0.792449558,0.949742215,1
-1.571988979,1.175828327,-1.467311719,1.520400549,-1.887515714,-1.227212711,-1.638429021,1.735373885,-2.231376748,-1.83656214,1.320856728,-1.543645361,1.13648052,-1.324127995,-0.41651748,1
-1.484888979,1.231024958,-1.516711191,1.776249465,-1.812831239,-1.43319233,-1.688570275,1.693664465,-2.1067845,-1.888090668,1.552742648,-1.643757749,1.239676603,-1.655207301,1.0024632,1
-0.43919587,-0.499419276,0.262958661,0.230806779,-0.544600103,1.181931277,-0.025544365,-0.939833336,0.406354837,-0.123024806,-0.874652189,0.608146454,-0.041574358,0.00663848,-0.247037693,1
-0.616451653,-0.084280438,-0.07852294,0.400290754,-0.146272958,-0.048049906,0.125064685,-0.057004155,-0.028506926,-0.223878052,0.584183561,-0.908910097,-0.428133936,-0.314162287,-0.086009278,1
0.709174445,-0.353438385,0.171208387,-0.388786808,0.516226833,-0.081000281,0.490606608,-0.207388084,0.39244603,0.436905203,0.224293008,0.992815996,-0.663888518,0.432393185,0.222371958,1
-1.599944548,1.380717689,-1.720649062,1.916442051,-1.913307873,-1.95421383,-1.849302467,2.040537035,-1.722335249,-1.928207199,1.526083393,-1.774471589,0.793405756,-1.534930786,-1.371031777,1
-0.99858877,1.088139951,-1.028143531,1.362011424,-0.910788122,-0.557971836,-0.944656097,0.83812746,-1.492228798,-1.080281975,1.133206073,-1.228113152,2.220525502,-1.165235595,0.294138721,1
-0.499998783,0.408514759,-0.375743014,0.79253917,-0.498136194,0.284444527,-0.443678707,-0.140242097,-0.610105795,-0.483546788,0.64476606,-0.978023019,-1.13820341,-0.877394982,1.397566281,1
-0.233119378,0.222870631,-0.065730525,-0.030162935,-0.131309346,-0.541106094,-0.067873404,0.02872688,-0.440259204,-0.46342912,0.440515261,-0.491886927,-0.133340681,-0.511192349,0.83570073,1
-0.123110509,0.286348509,-0.626600713,0.816853824,-0.684999759,0.456868029,-0.684724504,-0.297002377,-0.310134339,-0.539410611,0.829740398,-0.737585454,-1.866960416,-0.680974165,0.332128752,1
-1.117681945,0.826870107,-0.587205152,0.598148249,0.508595789,0.462002167,-0.578705853,-1.24897274,0.55591848,0.189384614,1.020749579,-0.991996546,-0.043240911,-0.907449023,-1.198583257,1
0.969797937,0.2888177,-0.669772854,1.01851006,0.737823331,-0.301335456,0.086679844,-0.064992124,-0.710050995,-0.287547056,0.754840124,-0.603319814,-1.057960228,-1.061656052,-1.392917873,1
0.211326373,0.036292814,-0.14501884,0.081258905,-0.100094149,-0.552346412,-0.085173678,-0.112545827,-0.193521429,-0.369848362,0.585896997,-0.492288977,-0.270387416,-0.605094345,0.978159269,1
-2.285196206,2.707121271,-2.217508732,1.223103028,-2.734066292,-2.564820142,-2.139918738,4.323795938,-1.150786614,-1.282799931,1.188667148,-1.083474826,0.656955356,-0.985527332,-0.081869604,1
0.194354347,0.345020763,-0.630310172,0.657306674,-0.376929974,-1.254891233,-0.436222501,0.100020076,0.299374917,-0.754515649,1.035950854,-1.183033768,0.639554286,-0.88289803,1.170527647,1
-0.045987985,-0.469179101,0.328127999,-1.061434861,-0.268484656,0.822507552,1.874443138,-0.259542263,0.861222007,0.051061238,-0.983240249,0.478963646,-0.213075357,0.762764925,0.779318303,1
-0.841412442,0.034492273,-0.424549325,0.597029895,-0.084963241,-0.434920092,-0.439305999,-0.188469918,0.96766287,-0.585984212,0.911971737,-1.297572563,-0.770627429,-1.335893609,-1.167282729,1
0.747345594,-0.133870259,-0.301515342,-0.219352262,0.658782675,0.012767689,0.47475188,-0.138584671,0.327463846,0.094209044,-0.268275674,0.353638128,0.327401576,-0.150355875,-0.414586075,1
-0.272646254,0.380642146,-0.476609599,0.755376371,-0.295670713,0.279432844,-0.164075795,0.154539488,-0.561920418,-0.501411542,0.370393685,-0.941448004,-0.149756863,-0.695177029,1.025221859,1
-0.389110887,0.491422344,-0.509851893,0.662664508,-0.271242129,-0.116103059,-0.532859095,0.17288494,-0.939253322,-0.890732334,1.002266151,-1.011613709,-0.19284502,-1.126646057,0.022958238,1
-2.364769134,3.2369769,-2.30616705,1.601203355,-2.61310391,-0.03900783,-3.30692605,-2.453826489,-2.789575277,-2.865856712,1.033311078,-1.48274944,-1.045722771,-0.427623259,-2.386202043,1
-1.089079839,0.85708133,-1.13834213,1.367610025,-1.25817623,-1.732172036,-1.497019088,0.891653779,-1.860851863,-1.852794174,1.771777245,-1.707199782,0.660420768,-1.813326812,1.845193464,1
-0.569792977,0.261939728,-0.477708257,0.539582178,-0.611309711,-0.330045548,-0.485773893,-0.029118192,-0.428785076,-0.719232372,0.6653412,-1.062412461,-0.161926923,-1.043064216,-0.065857439,1
-0.322626081,-0.516419126,0.078891155,0.17630207,-0.485958538,0.743540629,0.301824723,0.030333427,-0.05566732,-0.237741972,0.329086554,-0.32687223,-1.143962171,-0.280356512,0.088719892,1
-0.73010724,0.618287617,-0.548777389,1.144548881,-0.767244312,-0.115362929,-0.948205351,0.526807679,-1.219294539,-0.893722513,0.89766125,-1.205968084,2.104592859,-0.988962718,0.146259592,1
-1.225610855,1.238478388,-1.317954755,0.731425993,-1.235956314,-1.579727242,-0.970247592,1.299570629,-0.660762008,-0.930110379,0.632537689,-1.012280601,-0.735072975,-1.037029983,1.103605807,1
0.57480354,0.676217948,-0.868447746,1.348661146,0.867620701,-1.309494091,0.116192593,-0.095502632,-0.634203875,-0.589638939,1.281568266,-1.109805642,1.115384827,-1.210995065,-0.753773188,1
0.064272102,-0.496219144,0.875332188,-0.107248622,0.181359795,0.83501441,0.940736983,-0.192834726,0.365791346,0.483300742,-1.218497372,0.347288306,0.227654661,0.554749109,2.381930573,1
0.954925587,-0.27338012,0.395843167,-0.16075944,0.330891177,0.194473803,0.485576938,-0.148174983,0.22307981,0.475794176,0.28583631,1.266310807,-0.089289721,0.352365795,0.097435597,1
-1.466911307,1.488627518,-1.482923841,0.757627434,-1.475026935,-1.790834629,-1.161743151,1.78129965,-0.612509463,-0.874914492,0.493030324,-0.921366166,-0.442464199,-0.908958671,1.058278812,1
-1.146811734,0.898484782,-1.184415734,1.437412328,-1.382271613,-1.437676329,-1.440854692,0.976437992,-1.941424844,-1.762662823,1.586246854,-1.699856482,0.529712754,-1.613409193,-0.367785847,1
-0.602867016,1.443196838,-1.547712276,2.065857743,-0.626836441,-1.545840229,-1.301713403,0.789320718,-1.730262578,-1.746147488,2.440351756,-1.922096286,0.178660492,-2.039690004,-0.389546145,1
-0.199576022,0.004677058,0.154116092,0.519897845,0.036701246,-0.244530216,-0.157689179,0.003856505,-0.298451351,-0.26183783,-0.007122814,-0.658557061,-1.364858697,-0.582946666,-0.710753118,1
-1.040054129,0.766425779,-1.059726535,1.439608243,-0.940683587,-0.299697108,-0.998443406,0.82906803,-1.509800546,-0.668240281,0.920781655,-0.964052349,1.300726044,-0.798457897,-0.830216622,1
0.201870578,0.321649486,-0.639859796,0.580771863,-0.298777092,-0.800188408,-0.44767145,0.127102685,0.17991197,-0.704317413,1.19505901,-1.100597335,1.386557081,-0.827225816,0.45200753,1
-0.991069654,0.801392497,-1.156226457,1.243532589,-1.172168509,-1.978331378,-1.449625431,0.757740914,-1.735750351,-1.902406185,1.860848392,-1.717853762,0.505119091,-1.894460107,2.031412176,1
-0.828012001,0.658145146,-1.030090833,1.550636669,-0.058956071,-0.825699997,-0.41566285,-0.084049911,-0.27285874,-0.133836128,0.995171718,-1.244389949,-1.145026305,-1.650255158,1.468734243,1
-0.222070193,-0.002232827,0.593556181,0.251536073,0.108794689,1.011836816,0.131968171,-0.150910663,0.192751913,0.682815279,0.474988621,-0.199211234,-0.609268022,-0.33131104,-0.635240598,1
-0.639136662,-2.119148542,0.470143764,0.524247633,8.725904022,-3.351809522,-1.086018255,-0.148783299,1.019339371,1.856675691,-0.467331544,0.174852992,-0.32521734,2.934036839,-0.501581138,1
